Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
26,1.0,Travel_Rarely,572,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,4684.0,1.0,No,13,3.0,1,0.0,5.0,4.0,3,5.0,3.0,1.0,2.0
58,1.0,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,15787.0,2.0,Yes,14,3.0,2,0.0,23.0,3.0,3,2.0,2.0,2.0,2.0
18,1.0,Non-Travel,1431,Research & Development,14,3,Medical,2,Female,33,3,1,Research Scientist,3,Single,1514.0,1.0,No,16,3.0,3,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
31,1.0,Travel_Rarely,359,Human Resources,18,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,2956.0,0.0,No,17,3.0,3,0.0,2.0,4.0,3,1.0,0.0,0.0,0.0
29,1.0,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,2335.0,4.0,Yes,15,3.0,4,2.5,4.0,3.0,3,2.0,2.0,2.0,0.0
45,1.0,Non-Travel,589,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,5154.0,4.0,No,22,3.0,2,2.0,10.0,3.0,4,8.0,7.0,5.0,7.0
36,1.0,Travel_Rarely,430,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,6962.0,4.0,Yes,22,3.0,4,1.0,15.0,2.0,3,1.0,0.0,0.0,0.0
43,1.0,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,5675.0,1.0,No,20,3.0,3,1.0,7.0,4.5,3,7.0,7.0,7.0,7.0
27,1.0,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,2379.0,0.0,Yes,14,3.0,3,0.0,6.0,3.0,2,5.0,4.0,0.0,2.0
29,1.0,Travel_Frequently,574,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,3812.0,1.0,No,13,3.0,2,0.0,11.0,3.0,4,11.0,8.0,3.0,10.0
32,1.0,Travel_Frequently,1318,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,4648.0,8.0,No,13,3.0,3,0.0,4.0,2.0,4,0.0,0.0,0.0,0.0
42,1.0,Non-Travel,355,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,2936.0,3.0,No,22,3.0,2,2.0,10.0,1.0,2,6.0,3.0,3.0,3.0
47,1.0,Travel_Rarely,207,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,2105.0,4.0,No,12,3.0,3,0.0,7.0,2.0,3,2.0,2.0,2.0,0.0
46,1.0,Travel_Rarely,706,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578.0,3.0,No,14,3.0,3,1.0,12.0,4.0,2,9.0,8.0,4.0,7.0
28,1.0,Non-Travel,280,Human Resources,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,2706.0,1.0,No,15,3.0,2,1.0,3.0,2.0,3,3.0,2.0,2.0,2.0
29,1.0,Travel_Rarely,726,Research & Development,29,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384.0,8.0,No,17,3.0,4,2.0,11.0,3.0,3,7.0,0.0,1.0,6.0
42,1.0,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,4,Male,81,3,1,Laboratory Technician,3,Single,3968.0,4.0,No,13,3.0,4,0.0,8.0,3.0,3,0.0,0.0,0.0,0.0
32,1.0,Travel_Rarely,414,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,9907.0,7.0,Yes,12,3.0,3,0.0,7.0,3.0,2,2.0,2.0,2.0,2.0
46,1.0,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,Female,45,4,4,Sales Executive,1,Divorced,13225.0,2.0,No,12,3.0,4,1.0,25.0,4.5,3,18.0,14.5,2.0,8.0
27,1.0,Travel_Rarely,728,Sales,23,1,Medical,2,Female,36,2,2,Sales Representative,3,Married,3540.0,1.0,No,21,3.0,4,1.0,9.0,4.5,3,9.0,8.0,5.0,8.0
29,1.0,Travel_Rarely,352,Human Resources,6,1,Medical,4,Male,87,2,1,Human Resources,2,Married,2804.0,1.0,No,11,3.0,4,0.0,1.0,3.0,3,1.0,0.0,0.0,0.0
43,1.0,Travel_Rarely,823,Research & Development,6,3,Medical,1,Female,81,2,5,Manager,3,Married,16581.0,7.0,No,13,3.0,4,0.0,21.0,2.0,3,16.0,12.0,6.0,14.0
48,1.0,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,16581.0,4.0,No,12,3.0,4,0.0,28.5,3.0,3,18.0,10.0,7.5,9.0
29,1.0,Travel_Frequently,459,Research & Development,24,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,2439.0,1.0,Yes,24,3.0,2,0.0,1.0,3.0,2,1.0,0.0,1.0,0.0
46,1.0,Travel_Rarely,1254,Sales,10,3,Life Sciences,3,Female,64,3,3,Sales Executive,2,Married,7314.0,5.0,No,21,3.0,3,2.5,14.0,2.0,3,8.0,7.0,0.0,7.0
27,1.0,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,4,Female,77,2,1,Research Scientist,1,Married,4774.0,0.0,No,19,3.0,4,1.0,8.0,2.0,2,7.0,6.0,7.0,3.0
39,1.0,Travel_Rarely,835,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,3902.0,8.0,No,14,3.0,2,2.5,7.0,2.0,3,2.0,2.0,2.0,2.0
55,1.0,Travel_Rarely,836,Research & Development,2,4,Technical Degree,2,Male,98,2,1,Research Scientist,4,Married,2662.0,8.0,No,20,3.0,2,1.0,19.0,2.0,4,5.0,2.0,0.0,4.0
28,1.0,Travel_Rarely,1172,Sales,3,3,Medical,2,Female,78,3,1,Sales Representative,2,Married,2856.0,1.0,No,19,3.0,4,1.0,1.0,3.0,3,1.0,0.0,0.0,0.0
30,1.0,Travel_Rarely,945,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,1081.0,1.0,No,13,3.0,3,0.0,1.0,3.0,2,1.0,0.0,0.0,0.0
22,1.0,Travel_Rarely,391,Research & Development,7,1,Life Sciences,4,Male,75,3,1,Research Scientist,2,Single,2472.0,1.0,Yes,23,3.0,1,0.0,1.0,2.0,3,1.0,0.0,0.0,0.0
36,1.0,Travel_Rarely,1266,Sales,10,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,5673.0,1.0,Yes,13,3.0,1,1.0,10.0,4.0,3,10.0,9.0,1.0,7.0
31,1.0,Travel_Rarely,311,Research & Development,20,3,Life Sciences,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197.0,1.0,No,11,3.0,1,1.0,10.0,2.0,3,10.0,8.0,0.0,2.0
34,1.0,Travel_Rarely,1480,Sales,4,3,Life Sciences,3,Male,64,3,3,Sales Executive,4,Married,9713.0,2.0,Yes,13,3.0,4,2.5,9.0,3.0,3,5.0,3.0,1.0,0.0
29,1.0,Travel_Rarely,592,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,2062.0,3.0,No,14,3.0,2,0.0,11.0,2.0,3,3.0,2.0,1.0,2.0
37,1.0,Travel_Rarely,783,Research & Development,7,4,Medical,4,Male,78,3,2,Research Scientist,1,Married,4284.0,5.0,Yes,22,3.0,3,1.0,16.0,2.0,3,5.0,3.0,0.0,4.0
35,1.0,Travel_Rarely,219,Research & Development,16,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,4788.0,0.0,Yes,11,3.0,4,0.0,4.0,2.0,3,3.0,2.0,0.0,2.0
45,1.0,Travel_Rarely,556,Research & Development,25,2,Life Sciences,2,Female,93,2,2,Manufacturing Director,4,Married,5906.0,0.0,No,13,3.0,4,2.0,10.0,2.0,2,9.0,8.0,3.0,8.0
36,1.0,Travel_Frequently,1213,Human Resources,2,1,Human Resources,2,Male,94,2,2,Human Resources,4,Single,3886.0,1.0,No,21,3.0,4,0.0,10.0,2.0,2,10.0,1.0,0.0,8.0
40,1.0,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,16581.0,2.0,No,11,3.0,1,1.0,22.0,3.0,3,18.0,7.0,7.5,14.5
26,1.0,Travel_Rarely,482,Research & Development,1,2,Life Sciences,2,Female,90,2,1,Research Scientist,3,Married,2933.0,1.0,Yes,13,3.0,3,1.0,1.0,3.0,2,1.0,0.0,1.0,0.0
27,1.0,Travel_Rarely,511,Sales,2,2,Medical,1,Female,89,4,2,Sales Executive,3,Single,6500.0,0.0,No,14,3.0,2,0.0,9.0,4.5,2,8.0,7.0,0.0,7.0
48,1.0,Travel_Frequently,117,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,16581.0,3.0,No,11,3.0,2,1.0,24.0,3.0,3,18.0,14.5,4.0,7.0
44,1.0,Travel_Rarely,170,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,5033.0,2.0,No,15,3.0,4,1.0,10.0,4.5,3,2.0,0.0,2.0,2.0
34,1.0,Non-Travel,967,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,2307.0,1.0,Yes,23,3.0,2,1.0,5.0,2.0,3,5.0,2.0,3.0,0.0
56,1.0,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,Male,97,3,1,Laboratory Technician,4,Single,2587.0,1.0,No,16,3.0,4,0.0,5.0,3.0,3,4.0,2.0,1.0,0.0
36,1.0,Travel_Rarely,335,Sales,17,2,Marketing,3,Male,33,2,2,Sales Executive,2,Married,5507.0,2.0,No,16,3.0,3,2.0,12.0,1.0,1,4.0,2.0,1.0,3.0
41,1.0,Travel_Rarely,337,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,4393.0,5.0,No,21,3.0,3,1.0,14.0,3.0,3,5.0,4.0,1.0,4.0
42,1.0,Travel_Rarely,1396,Research & Development,6,3,Medical,3,Male,83,3,3,Research Director,1,Married,13348.0,8.5,No,13,3.0,2,1.0,18.0,3.0,4,13.0,7.0,5.0,7.0
31,1.0,Travel_Rarely,1079,Sales,10,2,Medical,3,Female,86,3,2,Sales Executive,4,Divorced,6583.0,2.0,Yes,11,3.0,4,1.0,8.0,2.0,3,5.0,2.0,1.0,4.0
34,1.0,Travel_Rarely,735,Sales,3,1,Medical,4,Female,75,2,2,Sales Executive,4,Married,8103.0,3.0,Yes,12,3.0,3,0.0,9.0,3.0,2,4.0,2.0,0.0,1.0
31,1.0,Travel_Rarely,471,Research & Development,4,3,Medical,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978.0,8.0,No,12,3.0,2,1.0,4.0,0.5,2,2.0,2.0,2.0,2.0
26,1.0,Travel_Frequently,1096,Research & Development,6,3,Other,3,Male,61,4,1,Laboratory Technician,4,Married,2544.0,0.0,No,18,3.0,1,1.0,8.0,3.0,3,7.0,7.0,7.0,7.0
45,1.0,Travel_Frequently,1297,Research & Development,1,4,Medical,2,Male,44,3,2,Healthcare Representative,3,Single,5399.0,4.0,No,12,3.0,3,0.0,12.0,3.0,3,4.0,2.0,0.0,3.0
33,1.0,Travel_Rarely,217,Sales,10,4,Marketing,2,Male,43,3,2,Sales Executive,3,Single,5487.0,1.0,No,14,3.0,2,0.0,10.0,2.0,2,10.0,4.0,0.0,9.0
28,1.0,Travel_Frequently,783,Sales,1,2,Life Sciences,3,Male,42,2,2,Sales Executive,4,Married,6834.0,1.0,Yes,12,3.0,3,1.0,7.0,2.0,3,7.0,7.0,0.0,7.0
29,1.0,Travel_Frequently,746,Sales,24,3,Technical Degree,3,Male,45,4,1,Sales Representative,1,Single,1091.0,1.0,No,17,3.0,4,0.0,1.0,3.0,3,1.0,0.0,0.0,0.0
39,1.0,Non-Travel,1251,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,5736.0,6.0,No,19,3.0,3,1.0,10.0,1.0,3,3.0,2.0,1.0,2.0
27,1.0,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,2,Male,41,3,1,Research Scientist,2,Married,2226.0,1.0,No,11,3.0,3,1.0,6.0,3.0,2,5.0,3.0,1.0,2.0
34,1.0,Travel_Frequently,735,Research & Development,22,4,Other,3,Male,86,2,2,Research Scientist,4,Married,5747.0,1.0,Yes,15,3.0,2,0.0,16.0,3.0,3,15.0,10.0,6.0,11.0
28,1.0,Travel_Rarely,1475,Sales,13,2,Marketing,4,Female,84,3,2,Sales Executive,3,Single,9854.0,3.0,Yes,11,3.0,4,0.0,6.0,0.5,3,2.0,0.0,2.0,2.0
47,1.0,Non-Travel,1169,Research & Development,14,4,Technical Degree,3,Male,64,3,2,Research Scientist,2,Married,5467.0,8.0,No,18,3.0,3,1.0,16.0,4.0,4,8.0,7.0,1.0,7.0
56,1.0,Travel_Rarely,1443,Sales,11,5,Marketing,4,Female,89,2,2,Sales Executive,1,Married,5380.0,4.0,No,16,3.0,3,1.0,6.0,3.0,3,0.0,0.0,0.0,0.0
39,1.0,Travel_Rarely,867,Research & Development,9,2,Medical,1,Male,87,3,2,Manufacturing Director,1,Married,5151.0,1.0,No,25,3.0,4,1.0,10.0,3.0,3,10.0,0.0,7.0,9.0
38,1.0,Travel_Frequently,1394,Research & Development,8,3,Medical,4,Female,58,2,2,Research Scientist,2,Divorced,2133.0,1.0,Yes,16,3.0,3,1.0,20.0,3.0,3,18.0,11.0,0.0,7.0
58,1.0,Travel_Rarely,605,Sales,21,3,Life Sciences,4,Female,72,3,4,Manager,4,Married,16581.0,4.0,Yes,13,3.0,3,1.0,28.5,2.0,2,1.0,0.0,0.0,0.0
32,1.0,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,Female,47,4,1,Research Scientist,3,Single,2432.0,3.0,Yes,14,3.0,1,0.0,8.0,2.0,3,4.0,1.0,0.0,3.0
38,1.0,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,2,Male,71,3,1,Research Scientist,4,Divorced,4771.0,2.0,No,19,3.0,4,2.0,10.0,0.5,4,5.0,2.0,0.0,3.0
49,1.0,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,2,Male,42,3,5,Research Director,4,Married,16581.0,3.0,No,15,3.0,4,0.0,28.0,3.0,3,5.0,4.0,4.0,3.0
42,1.0,Travel_Rarely,419,Sales,12,4,Marketing,2,Male,77,3,2,Sales Executive,4,Divorced,5087.0,3.0,Yes,12,3.0,3,2.0,14.0,4.0,3,0.0,0.0,0.0,0.0
27,1.0,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,Female,58,2,1,Human Resources,2,Married,2863.0,1.0,No,12,3.0,1,0.0,1.0,2.0,3,1.0,0.0,0.0,0.0
35,1.0,Travel_Rarely,682,Sales,18,4,Medical,2,Male,71,3,2,Sales Executive,1,Married,5561.0,0.0,No,16,3.0,4,1.0,6.0,2.0,1,5.0,3.0,0.0,4.0
28,1.0,Non-Travel,1103,Research & Development,16,3,Medical,3,Male,49,3,1,Research Scientist,3,Single,2144.0,1.0,No,14,3.0,3,0.0,5.0,3.0,2,5.0,3.0,1.0,4.0
31,1.0,Non-Travel,976,Research & Development,3,2,Medical,3,Male,48,3,1,Research Scientist,1,Divorced,3065.0,1.0,Yes,13,3.0,4,1.0,4.0,3.0,4,4.0,2.0,2.0,3.0
36,1.0,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,Male,66,4,1,Laboratory Technician,2,Married,2810.0,1.0,No,22,3.0,2,0.0,5.0,3.0,3,5.0,4.0,0.0,2.0
34,1.0,Travel_Rarely,937,Sales,1,3,Marketing,1,Male,32,3,3,Sales Executive,4,Single,9888.0,1.0,No,21,3.0,1,0.0,14.0,3.0,2,14.0,8.0,2.0,1.0
34,1.0,Travel_Rarely,1239,Sales,13,4,Medical,4,Male,39,3,3,Sales Executive,3,Divorced,8628.0,1.0,No,18,3.0,3,1.0,9.0,2.0,2,8.0,7.0,1.0,1.0
26,1.0,Travel_Rarely,157,Research & Development,1,3,Medical,3,Male,95,3,1,Laboratory Technician,1,Single,2867.0,0.0,No,13,3.0,4,0.0,8.0,4.5,2,7.0,7.0,7.0,6.0
29,1.0,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,Male,89,3,2,Healthcare Representative,1,Married,5373.0,0.0,No,12,3.0,1,1.0,6.0,4.5,2,5.0,3.0,0.0,2.0
32,1.0,Non-Travel,1146,Research & Development,15,4,Medical,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667.0,5.0,No,18,3.0,2,1.0,9.0,4.5,3,5.0,1.0,1.0,2.0
31,1.0,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,4,Male,48,1,2,Research Scientist,1,Married,5003.0,1.0,No,21,3.0,2,0.0,10.0,4.5,3,10.0,8.0,7.5,7.0
28,1.0,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367.0,5.0,No,12,3.0,1,1.0,6.0,2.0,2,4.0,1.0,0.0,3.0
38,1.0,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,Male,59,2,1,Sales Representative,1,Single,2858.0,4.0,No,14,3.0,1,0.0,20.0,3.0,2,1.0,0.0,0.0,0.0
35,1.0,Travel_Rarely,1224,Sales,7,4,Life Sciences,3,Female,55,3,2,Sales Executive,4,Married,5204.0,1.0,Yes,11,3.0,4,0.0,10.0,2.0,3,10.0,8.0,0.0,9.0
27,1.0,Travel_Rarely,954,Sales,9,3,Marketing,4,Male,44,3,2,Sales Executive,4,Single,4105.0,1.0,No,14,3.0,1,0.0,7.0,4.5,3,7.0,7.0,0.0,7.0
32,1.0,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,4,Male,56,2,2,Manufacturing Director,4,Single,9679.0,8.0,No,24,3.0,2,0.0,8.0,1.0,3,1.0,0.0,0.0,0.0
31,1.0,Travel_Frequently,754,Sales,26,4,Marketing,1,Male,63,3,2,Sales Executive,4,Married,5617.0,1.0,Yes,11,3.0,3,0.0,10.0,4.0,3,10.0,7.0,0.0,8.0
53,1.0,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,Male,66,3,3,Sales Executive,1,Single,10448.0,6.0,Yes,13,3.0,2,0.0,15.0,2.0,2,2.0,2.0,2.0,2.0
54,1.0,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,Female,67,3,2,Research Scientist,3,Married,2897.0,3.0,No,11,3.0,3,2.0,9.0,4.5,2,4.0,3.0,2.0,3.0
33,1.0,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968.0,1.0,No,20,3.0,3,2.5,9.0,2.0,3,9.0,7.0,2.0,8.0
43,1.0,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,Male,30,3,3,Healthcare Representative,3,Married,7510.0,1.0,No,17,3.0,2,1.0,10.0,1.0,3,10.0,9.0,0.0,9.0
38,1.0,Travel_Frequently,1444,Human Resources,1,4,Other,4,Male,88,3,1,Human Resources,2,Married,2991.0,0.0,Yes,11,3.0,2,1.0,7.0,2.0,3,6.0,2.0,1.0,2.0
55,1.0,Travel_Rarely,189,Human Resources,26,4,Human Resources,3,Male,71,4,5,Manager,2,Married,16581.0,4.0,Yes,18,3.0,1,1.0,28.5,0.5,3,10.0,9.0,1.0,4.0
31,1.0,Travel_Rarely,1276,Research & Development,2,1,Medical,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129.0,1.0,Yes,11,3.0,3,2.5,1.0,4.0,3,1.0,0.0,0.0,0.0
39,1.0,Travel_Rarely,119,Sales,15,4,Marketing,2,Male,77,3,4,Sales Executive,1,Single,13341.0,0.0,No,12,3.0,1,0.0,21.0,3.0,3,18.0,8.0,7.5,10.0
42,1.0,Non-Travel,335,Research & Development,23,2,Life Sciences,4,Male,37,2,2,Research Scientist,3,Single,4332.0,1.0,No,12,3.0,4,0.0,20.0,2.0,3,18.0,9.0,3.0,7.0
31,1.0,Non-Travel,697,Research & Development,10,3,Medical,3,Female,40,3,3,Research Director,3,Married,11031.0,4.0,No,20,3.0,3,1.0,13.0,2.0,4,11.0,7.0,4.0,8.0
54,1.0,Travel_Rarely,157,Research & Development,10,3,Medical,3,Female,77,3,2,Manufacturing Director,1,Single,4440.0,6.0,Yes,19,3.0,4,0.0,9.0,3.0,3,5.0,2.0,1.0,4.0
24,1.0,Travel_Rarely,771,Research & Development,1,2,Life Sciences,2,Male,45,2,2,Healthcare Representative,3,Single,4617.0,1.0,No,12,3.0,2,0.0,4.0,2.0,2,4.0,3.0,1.0,2.0
23,1.0,Travel_Rarely,571,Research & Development,12,2,Other,4,Male,78,3,1,Laboratory Technician,4,Single,2647.0,1.0,No,13,3.0,3,0.0,5.0,4.5,4,5.0,2.0,1.0,4.0
40,1.0,Travel_Frequently,692,Research & Development,11,3,Technical Degree,4,Female,73,3,2,Laboratory Technician,3,Married,6323.0,1.0,No,11,3.0,1,1.0,10.0,2.0,4,10.0,9.0,7.5,4.0
40,1.0,Travel_Rarely,444,Sales,2,2,Marketing,2,Female,92,3,2,Sales Executive,2,Married,5677.0,3.0,No,14,3.0,3,1.0,15.0,4.0,3,11.0,8.0,5.0,10.0
25,1.0,Travel_Rarely,309,Human Resources,2,3,Human Resources,3,Female,82,3,1,Human Resources,2,Married,2187.0,4.0,No,14,3.0,3,0.0,6.0,3.0,3,2.0,0.0,1.0,2.0
30,1.0,Travel_Rarely,911,Research & Development,1,2,Medical,4,Male,76,3,1,Laboratory Technician,2,Married,3748.0,1.0,No,13,3.0,3,0.0,12.0,4.5,2,12.0,8.0,1.0,7.0
25,1.0,Travel_Rarely,977,Research & Development,2,1,Other,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977.0,6.0,Yes,19,3.0,3,1.0,7.0,2.0,2,2.0,2.0,0.0,2.0
47,1.0,Travel_Rarely,1180,Research & Development,25,3,Medical,1,Male,84,3,3,Healthcare Representative,3,Single,8633.0,2.0,No,23,3.0,2,0.0,25.0,3.0,3,17.0,14.0,7.5,11.0
33,1.0,Non-Travel,1313,Research & Development,1,2,Medical,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008.0,1.0,No,12,3.0,3,2.5,1.0,2.0,2,1.0,1.0,0.0,0.0
38,1.0,Travel_Rarely,1321,Sales,1,4,Life Sciences,4,Male,86,3,2,Sales Executive,2,Married,4440.0,0.0,No,15,3.0,1,2.0,16.0,3.0,3,15.0,13.0,5.0,8.0
31,1.0,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,Male,54,3,1,Sales Representative,3,Married,3067.0,0.0,No,19,3.0,3,1.0,3.0,1.0,3,2.0,2.0,1.0,2.0
38,1.0,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,Male,72,2,2,Manufacturing Director,3,Married,5321.0,2.0,No,11,3.0,4,1.0,10.0,1.0,3,8.0,3.0,7.0,7.0
42,1.0,Travel_Rarely,557,Research & Development,18,4,Life Sciences,4,Male,35,3,2,Research Scientist,1,Divorced,5410.0,6.0,Yes,17,3.0,3,1.0,9.0,3.0,2,4.0,3.0,1.0,2.0
41,1.0,Travel_Rarely,642,Research & Development,1,3,Life Sciences,4,Male,76,3,1,Research Scientist,4,Married,2782.0,3.0,No,22,3.0,1,1.0,12.0,3.0,3,5.0,3.0,1.0,0.0
47,1.0,Non-Travel,1162,Research & Development,1,1,Medical,3,Female,98,3,3,Research Director,2,Married,11957.0,0.0,No,18,3.0,1,2.0,14.0,3.0,1,13.0,8.0,5.0,12.0
35,1.0,Travel_Rarely,1490,Research & Development,11,4,Medical,4,Male,43,3,1,Laboratory Technician,3,Married,2660.0,7.0,Yes,11,3.0,3,1.0,5.0,3.0,3,2.0,2.0,2.0,2.0
22,1.0,Travel_Rarely,581,Research & Development,1,2,Life Sciences,4,Male,63,3,1,Research Scientist,3,Single,3375.0,0.0,No,12,3.0,4,0.0,4.0,2.0,4,3.0,2.0,1.0,2.0
35,1.0,Travel_Rarely,1395,Research & Development,9,4,Medical,2,Male,48,3,2,Research Scientist,3,Single,5098.0,1.0,No,19,3.0,2,0.0,10.0,4.5,3,10.0,7.0,0.0,8.0
33,1.0,Travel_Rarely,501,Research & Development,15,2,Medical,2,Female,95,3,2,Healthcare Representative,4,Married,4878.0,0.0,Yes,13,3.0,1,1.0,10.0,4.5,3,9.0,7.0,7.5,1.0
32,1.0,Travel_Rarely,267,Research & Development,29,4,Life Sciences,3,Female,49,2,1,Laboratory Technician,2,Single,2837.0,1.0,No,13,3.0,3,0.0,6.0,3.0,3,6.0,2.0,4.0,1.0
40,1.0,Travel_Rarely,543,Research & Development,1,4,Life Sciences,1,Male,83,3,1,Laboratory Technician,4,Married,2406.0,8.0,No,19,3.0,3,2.0,8.0,3.0,2,1.0,0.0,0.0,0.0
32,1.0,Travel_Rarely,234,Sales,1,4,Medical,2,Male,68,2,1,Sales Representative,2,Married,2269.0,0.0,No,14,3.0,2,1.0,3.0,2.0,3,2.0,2.0,2.0,2.0
39,1.0,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,Male,52,3,2,Research Scientist,4,Single,4108.0,7.0,No,13,3.0,1,0.0,18.0,2.0,3,7.0,7.0,1.0,7.0
38,1.0,Travel_Rarely,201,Research & Development,10,3,Medical,2,Female,99,1,3,Research Director,3,Married,13206.0,3.0,No,12,3.0,1,1.0,20.0,3.0,3,18.0,14.5,1.0,11.0
32,1.0,Travel_Rarely,801,Sales,1,4,Marketing,3,Female,48,3,3,Sales Executive,4,Married,10422.0,1.0,No,19,3.0,3,2.0,14.0,3.0,3,14.0,10.0,5.0,7.0
37,1.0,Travel_Rarely,161,Research & Development,10,3,Life Sciences,3,Female,42,4,3,Research Director,4,Married,13744.0,1.0,Yes,25,3.0,1,1.0,16.0,2.0,3,16.0,11.0,6.0,8.0
25,1.0,Travel_Rarely,1382,Sales,8,2,Other,1,Female,85,3,2,Sales Executive,3,Divorced,4907.0,0.0,Yes,22,3.0,2,1.0,6.0,3.0,2,5.0,3.0,0.0,4.0
52,1.0,Non-Travel,585,Sales,29,4,Life Sciences,1,Male,40,3,1,Sales Representative,4,Divorced,3482.0,2.0,No,15,3.0,2,2.0,16.0,3.0,2,9.0,8.0,0.0,0.0
44,1.0,Travel_Rarely,1037,Research & Development,1,3,Medical,2,Male,42,3,1,Research Scientist,4,Single,2436.0,6.0,Yes,12,3.0,3,0.0,6.0,2.0,3,4.0,3.0,1.0,2.0
21,1.0,Travel_Rarely,501,Sales,5,1,Medical,3,Male,58,3,1,Sales Representative,1,Single,2380.0,1.0,Yes,11,3.0,4,0.0,2.0,4.5,3,2.0,2.0,1.0,2.0
39,1.0,Non-Travel,105,Research & Development,9,3,Life Sciences,4,Male,87,3,5,Manager,4,Single,16581.0,2.0,No,13,3.0,3,0.0,21.0,3.0,2,6.0,0.0,1.0,3.0
23,1.0,Travel_Frequently,638,Sales,9,3,Marketing,4,Male,33,3,1,Sales Representative,1,Married,1790.0,1.0,No,19,3.0,1,1.0,1.0,3.0,2,1.0,0.0,1.0,0.0
